	col0_1	col0_2	col0_3	ring1ab_1	ring1ab_2	ring1ab_3	emf1_1	emf1_2	emf1_3	clfswn_1	clfswn_2	clfswn_3
AT1G15840	1.398644	1.878766	0.616281	2.056587	3.873855	3.97716	0.397027	0.858516	0.310966	5.224157	5.489257	6.049127
AT1G15850	0	0	0	0	0	0	0	0	0	0.153633	0	0
AT1G15860	22.0887	22.79227	21.98011	21.29864	21.45471	20.15272	22.59264	23.81887	26.51838	18.37459	18.09908	19.71857
AT1G15870	1.165559	1.913257	2.861204	1.40266	1.418531	2.078235	2.503987	3.050122	3.369193	2.627307	3.859674	2.433495
AT1G15880	33.79766	34.92732	29.97301	26.99586	32.33062	27.92442	19.26486	20.91085	19.8187	15.64982	14.39778	14.4553
AT1G15885	4.940828	4.6918	3.456416	5.281666	4.060624	3.083683	1.097481	3.079181	4.407522	4.341338	2.51337	3.647098
AT1G15890	1.508172	2.014298	1.958466	2.48805	1.730853	1.349943	1.517511	1.369002	1.35552	1.109034	0.887583	0.882987
AT1G15900	4.233742	3.574518	3.332446	2.995447	3.466182	3.719697	4.668283	5.825199	4.830795	4.339237	4.809714	2.786237
AT1G15910	15.17387	15.03051	14.94728	30.21706	32.19128	28.36444	16.29815	16.28085	16.73497	23.03142	21.61476	22.30575
AT1G15920	14.60814	15.0154	13.37653	10.34517	12.22885	11.31335	10.91971	11.96415	10.39089	12.37457	11.89695	12.1716
AT1G15930	99.90721	109.7736	104.2341	109.2089	113.861	109.4916	100.0277	105.235	108.198	168.6805	162.3264	165.4397
AT1G15940	11.63788	13.0595	12.59285	14.44317	15.97983	15.50555	28.33773	27.08001	24.26175	19.35718	20.14241	19.06217
AT1G15950	44.77372	55.3598	54.11274	58.26884	69.33765	64.00953	109.4799	111.2144	121.6556	144.7952	146.4247	134.9889
AT1G15960	3.988647	3.350035	3.592102	6.293565	5.822834	6.193437	1.205691	1.005951	1.168424	2.546018	3.13234	2.99582
AT1G15970	7.349341	7.520867	7.897572	7.531009	8.194786	7.835536	8.807549	9.301417	8.169316	6.132137	5.747656	6.689677
AT1G15980	50.05033	53.7738	53.98468	29.76736	30.97762	23.65865	21.20829	18.19614	19.13334	9.918436	8.998919	8.585895
AT1G15990	0	0	0	0	0	0	0	0.048083	0.017424	0	0	0
AT1G16000	23.02316	22.57035	19.95718	22.63535	27.81262	26.30194	12.58244	20.55484	28.38529	40.42629	41.39994	43.08225
AT1G16010	20.40062	21.57992	22.22474	18.6229	19.57772	20.22182	37.29797	38.09421	33.26099	25.19056	24.42932	20.79195
AT1G16020	7.692217	8.685919	10.58317	9.903245	10.49465	10.01402	11.75914	13.69801	10.70545	13.83206	13.31235	15.2921
AT1G16022	0.973424	0.104439	0.277831	0.863903	1.24345	0.390047	0	0	0	0	0.356049	0
AT1G16025	0	0	0	0	0	0	0	0	0.076205	0	0	0
AT1G16030	2.908232	3.352521	3.072066	3.843212	3.973233	3.400587	4.643314	4.777073	4.899552	5.002101	4.914418	4.209519
AT1G16040	10.5015	10.70816	9.817419	14.75497	18.43761	15.81126	14.57978	18.9849	20.55467	12.18051	11.77429	14.12727
AT1G16060	4.301728	5.288178	4.143601	3.764291	5.153082	5.230917	3.657922	4.02497	4.751201	4.004672	3.99291	3.741868
AT1G16070	0.7567819	1.02026	0.7146145	3.310434	1.920388	2.736331	2.320768	1.739517	2.60655	5.315782	4.330384	5.2162
AT1G16080	35.83015	31.55051	33.61183	23.56029	20.82618	21.81072	17.25855	15.95656	18.64125	16.21629	17.19881	15.46645
AT1G16090	2.546881	2.57698	3.130398	1.765434	1.630622	1.239542	2.268518	1.102137	2.498328	1.247736	1.148373	1.932292
AT1G16100	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16110	4.605481	4.789064	4.873731	16.5946	9.146535	10.46497	10.54554	12.70057	12.27206	4.999635	4.865659	3.558507
AT1G16120	0.460327	0.91169	0.621468	0.349309	0.336707	0.444618	0.946537	0.890391	0.950536	0.262377	0.504855	0.395082
AT1G16130	1.502537	2.825186	2.695145	13.23944	3.122331	3.716634	3.304446	3.628678	3.710849	1.182824	1.065335	1.387988
AT1G16140	0.406045	0.961124	0.549705	0.233036	0.157589	0.383406	0.864384	0.220799	0.340987	0.15286	0.205734	0.033124
AT1G16150	0.53368	0.525633	0.764453	0.797011	0.706462	0.748429	0.323136	0.157079	0.347879	0.148592	0.386957	0.174781
AT1G16160	0.096611	0.285969	0.387504	0.739272	0.35051	0.457701	0.059372	0.09921	0.069432	0.141399	0.226073	0.055187
AT1G16170	24.05869	25.89161	22.64084	26.55738	26.58534	26.53742	14.4069	16.90521	20.01673	16.7256	12.08292	15.63008
AT1G16180	104.175	107.1831	115.2408	91.40132	92.26889	98.03808	124.5861	117.8004	104.5047	84.19681	71.8815	77.89319
AT1G16190	18.24182	19.18831	20.69893	20.90532	21.62237	22.15248	45.29474	38.48179	38.12492	38.29273	43.64934	40.6625
AT1G16210	65.03527	69.70728	66.13484	71.63365	72.22006	73.55752	89.779	107.8745	111.8177	81.98974	81.21997	83.26266
AT1G16220	2.647474	2.634625	2.60191	1.912806	3.02114	2.109185	2.364862	1.919238	2.748087	3.000391	2.757802	2.021106
AT1G16225	0.109932	0	0	0	0.043886	0.078253	0	0.079256	0	0	0.100481	0
AT1G16230	0	0.241197	0.324981	0.182216	0	0.224727	0	0	0	0	0	0
AT1G16240	56.65107	61.66918	62.23758	60.26541	53.87094	60.77645	43.27048	41.81501	47.24586	40.28447	38.74599	36.05632
AT1G16250	6.979575	6.348987	6.019913	6.339355	5.446566	6.533865	6.800148	7.031342	7.802069	4.999449	4.989808	4.420757
AT1G16260	5.684601	6.431658	5.873428	4.672397	4.970428	5.846515	4.101595	3.532217	3.32656	2.566226	3.030804	2.782983
AT1G16270	10.37764	11.44493	11.89518	12.0304	12.074	10.96346	18.3384	17.50185	15.32698	14.03575	16.03602	15.2098
AT1G16280	9.377237	9.511155	10.07996	9.001974	9.774944	8.599892	17.03055	14.7522	16.82546	17.27836	18.96714	19.24133
AT1G16290	0	0	0	0	0	0.036229	0.034871	0	0	0.098482	0.046055	0
AT1G16300	3.452585	3.429419	3.905957	9.050272	9.888523	8.210523	10.67155	11.75693	10.2993	10.43995	10.26847	10.28579
AT1G16310	2.789781	2.848337	2.053945	3.256987	3.836908	3.680182	4.737074	4.309358	4.792656	2.796625	2.914235	1.683983
AT1G16320	37.87231	36.53378	41.81653	21.41054	28.69193	23.94696	20.14514	26.52186	22.69505	18.32379	19.11411	19.7047
AT1G16330	1.860146	1.917219	2.170654	2.728232	2.88045	3.097115	3.996556	3.114925	2.261495	5.215892	5.309397	4.704165
AT1G16340	14.11738	15.20809	16.80715	15.78823	17.129	12.53449	21.4887	23.22765	17.09128	17.53066	16.30701	19.28823
AT1G16350	46.69962	48.8432	49.47731	52.19683	58.77672	48.79347	70.49308	63.65493	63.41145	82.73437	84.14431	84.19373
AT1G16360	0.308138	0.451019	0.336816	1.173338	1.148151	1.118333	0	0.05671	0.050604	0.23121	0.035559	0.334708
AT1G16370	1.90068	2.316215	2.754565	11.29217	5.128412	7.274858	1.336914	1.239299	1.042634	1.960567	1.282865	1.668611
AT1G16380	0	0	0	0.043919	0	0	0	0	0	0	0	0
AT1G16390	7.539023	10.75454	10.15783	9.831384	13.85259	11.22274	1.39757	0.340257	0.38597	0.377021	0.243841	0.858066
AT1G16400	26.73314	35.2335	30.84251	23.1327	32.50845	33.6194	4.857347	6.277014	6.16846	12.51029	13.89696	13.72779
AT1G16410	20.50191	22.61509	20.42493	8.663304	27.09776	26.63892	0.09432511	0.07419182	0.02305735	24.64797	26.31336	16.16456
AT1G16420	0.310602	0.554484	0.129462	0.730117	0.633552	0.78253	0.359665	0.333341	0.997452	0.106357	0.075361	0
AT1G16430	2.44495	2.102546	1.399369	1.893575	2.278927	0.666673	2.617838	2.503975	2.56142	3.466312	2.421849	4.310449
AT1G16440	2.001105	3.213949	2.897184	2.327208	2.783317	2.636508	0.304915	0.20315	0.094704	0.725617	0.621138	0.57991
AT1G16445	2.722313	2.313909	3.298777	2.10221	3.065207	2.042067	1.588187	1.010063	1.186306	1.252108	1.251512	0.895619
AT1G16450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16460	25.48337	27.54235	28.06449	26.05172	26.25043	24.03811	26.92485	28.56094	33.45831	20.62453	16.86064	21.00024
AT1G16470	33.29712	31.44573	31.45552	33.69473	36.35895	32.36551	39.63365	43.45803	47.77667	35.11565	36.44684	36.69419
AT1G16480	0.5830332	0.8614988	0.8134423	1.322891	1.023391	1.187703	1.115998	1.477901	1.542132	1.163066	1.261972	1.470502
AT1G16489	4.118296	3.136865	3.77141	2.563733	2.712595	2.843107	3.462253	2.410018	3.649662	2.538143	3.857379	2.802234
AT1G16490	1.764134	1.683315	1.064612	1.913094	2.824394	1.757021	1.064697	0.78856	1.421757	2.514281	1.812905	2.391201
AT1G16500	5.780514	6.46572	6.587821	4.980128	6.251713	8.790501	25.71421	23.51879	23.78278	9.79106	9.150441	11.84866
AT1G16510	2.912323	2.153285	2.633401	5.524856	5.801035	8.21491	5.228427	7.986965	10.42169	3.704537	3.969079	5.104837
AT1G16515	1.052138	0.56739	0.461547	1.826861	2.277293	1.004881	0.459416	0.368821	0.868695	4.747128	3.820239	5.344477
AT1G16520	9.10724	12.46632	11.40958	15.62505	18.28084	18.60032	30.88673	27.34301	23.64329	24.77503	25.39527	22.67496
AT1G16530	2.485844	2.858457	3.092831	5.865787	4.393601	2.364778	1.223668	1.05824	1.558012	2.669908	2.715755	4.291203
AT1G16540	5.891418	6.808815	7.409946	6.614281	6.726661	6.090788	12.79579	16.31962	13.19359	9.02938	9.967036	10.06303
AT1G16550	2.034093	1.530247	1.917462	2.007885	1.964566	2.323222	3.131589	2.754819	2.440095	2.560445	1.884629	3.123253
AT1G16560	30.6921	30.04387	30.29597	30.37708	31.23298	30.75963	28.94095	27.687	27.20444	27.70867	26.47069	27.91546
AT1G16570	12.79665	11.423	10.88576	13.5227	12.71789	10.8324	11.01397	11.87888	11.46484	9.929491	9.074041	10.13355
AT1G16590	5.298241	5.887332	5.300483	7.378139	9.214295	9.782657	5.689208	5.306992	6.258962	7.926929	7.658163	7.266623
AT1G16600	0	0	0	0	0	0	0	0	0	0.013843	0	0
AT1G16610	29.97067	32.31007	30.04119	39.00395	37.48326	35.71117	65.99198	63.72905	63.85037	71.27934	70.23018	64.04959
AT1G16620	0	0	0	0	0	0.009553	0	0.009676	0	0	0	0
AT1G16630	1.50772	2.637264	1.873965	3.414488	3.958348	3.29629	5.164026	3.143473	3.566061	5.057916	4.294467	3.610771
AT1G16635	0	0.057113	0.062401	0.060822	0.375619	0.181154	0.29132	0.916969	0.349359	1.172467	0.615296	1.159285
AT1G16640	1.025665	0.817932	0.251028	4.332386	3.696608	4.296964	3.458321	2.945201	3.648427	4.331107	4.111011	3.129154
AT1G16650	5.012384	5.572132	5.727974	5.181228	4.429503	3.255615	8.369291	7.690219	6.964959	5.455633	5.251016	5.525471
AT1G16660	0	0	0	0	0	0	0	0	0.011147	0	0	0
AT1G16670	8.061044	8.156531	8.854338	14.46174	10.56107	10.61595	13.48148	18.46152	16.68172	10.34362	10.86964	11.09838
AT1G16680	11.79011	12.06068	13.90792	10.76715	10.49876	12.18749	12.88872	12.99516	12.72756	9.759413	10.68327	9.754756
AT1G16690	5.111686	4.811729	6.144186	4.602912	4.798569	4.314591	8.424883	7.462786	6.923812	7.372649	7.00302	7.193029
AT1G16700	31.67487	32.10725	35.7088	35.36515	33.70805	33.82727	41.52607	40.81937	37.99701	38.06406	39.93658	39.84478
AT1G16705	0.4336225	0.156936	0.233374	4.213473	6.00965	5.237779	42.62337	49.23927	43.31679	13.52882	9.056614	11.42506
AT1G16710	8.212359	8.343726	7.668301	7.454629	7.789648	6.736615	11.35388	11.36427	9.796611	7.669888	7.483361	7.279244
AT1G16720	73.9338	77.54408	78.64497	56.59757	49.41729	45.17483	29.2633	27.66404	26.67615	41.8961	40.07642	38.01177
AT1G16730	1.234194	1.438259	1.638405	2.938211	4.515872	2.290521	10.90378	6.274491	6.055551	43.18591	51.14878	46.19414
AT1G16740	34.16785	33.63776	32.59969	36.51584	44.80959	32.53859	59.93378	72.60044	83.2027	66.24836	74.17732	68.02768
AT1G16750	6.159637	6.502264	6.617837	5.467496	7.087543	6.738996	6.790168	6.402992	7.000742	2.761583	2.421647	3.234672
AT1G16760	0	0	0	0	0	0	0.043489	0	0	0	0	0
AT1G16770	0.1552187	0.239452	0.2648366	1.510397	1.579274	1.017921	0.3524073	0.2337154	0.3551234	3.705218	3.544162	2.911539
AT1G16780	7.432705	6.827224	7.501763	8.916533	9.378253	7.667548	10.09866	8.358623	8.815591	9.34555	9.861374	9.263492
AT1G16790	7.462773	6.693781	8.315969	5.395313	5.096073	3.738695	9.068093	8.609975	13.94751	10.17336	8.5581	8.07815
AT1G16800	1.816273	2.062439	2.302612	2.16402	2.066364	1.776639	4.494191	4.322482	4.294904	3.551952	3.722079	3.772969
AT1G16810	70.19327	78.09001	75.9542	80.97169	81.41002	69.2517	47.32454	67.93021	84.14921	82.39725	88.98454	81.03772
AT1G16820	2.491345	2.032428	2.628053	2.246792	1.671643	1.055138	1.982178	2.204026	1.466022	3.442872	1.853267	1.266096
AT1G16825	1.388755	3.401416	3.315844	2.098736	4.078623	2.190953	2.982202	3.182685	3.667536	3.435611	3.80133	1.805682
AT1G16830	0.936685	1.427594	1.263168	1.721399	1.747548	1.300095	1.490431	2.245981	2.016384	1.486466	2.229335	1.608205
AT1G16840	30.56862	31.8603	30.28097	29.08478	30.99935	30.89016	32.47662	37.75726	35.91497	23.85883	27.43774	24.2037
AT1G16850	5.181749	4.760824	3.952541	9.440625	12.58614	12.1548	43.29262	30.80157	14.88975	166.9919	244.3506	193.2175
AT1G16858	0.686963	0.430373	0.578762	1.680382	1.857263	0.548757	0.916616	0.59264	1.020468	1.753832	1.942353	2.63494
AT1G16860	22.86791	25.72857	27.7458	30.94956	27.55182	27.86538	17.65931	14.7862	13.93962	18.38104	18.153	17.6623
AT1G16870	19.87261	19.27545	20.83862	19.56564	20.17141	19.1641	30.17841	26.11936	27.67042	22.72298	22.04292	21.19387
AT1G16880	228.7847	216.1036	230.728	112.8457	118.6277	109.7668	81.48811	84.43652	90.45558	26.33309	17.48694	21.23205
AT1G16890	93.26085	93.46145	95.65579	74.97569	74.99467	82.40817	81.6963	79.12534	75.81707	60.74435	59.50097	61.17233
AT1G16900	8.44198	8.237669	9.366789	11.73933	11.11318	9.672386	15.79504	16.59358	15.82672	13.16352	12.69175	12.65766
AT1G16905	0.725422	0.891183	0.896502	2.561344	4.225608	2.283538	0.146277	0.038255	0.214006	1.736905	1.611242	2.392795
AT1G16910	0	0.05347	0	0.826617	0.301088	0.564828	0.273652	0	0.053444	0.374356	0.247329	0.511298
AT1G16916	6.183647	8.145823	3.573592	6.700155	5.664936	4.632432	3.346902	3.886389	2.237883	5.526999	6.251406	6.799863
AT1G16920	36.86395	38.55472	35.0693	43.15122	40.14626	43.16359	15.95737	11.3922	14.04338	31.12485	38.56936	33.05376
AT1G16930	4.492013	4.92157	4.565885	5.741755	4.580506	5.555828	2.327939	2.629112	1.829782	4.421162	4.316566	4.509097
AT1G16940	0	0	0	0	0	0	0	0	0	0	0	0
AT1G16950	0	0	0	0	0.244576	0.190023	45.16068	83.10521	88.97209	0.637064	0.243593	0.126912
AT1G16960	14.83281	16.77683	16.57523	8.57538	8.719656	9.200196	4.455637	5.576126	4.605685	1.279565	1.111748	1.609253
AT1G16970	5.598424	6.598829	5.336717	6.050713	7.422322	6.395212	9.541078	9.411787	9.112038	9.885051	9.359549	8.936048
AT1G16980	0	0	0	0	0	0	0	0	0	0.028854	0.02726	0
AT1G17000	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17010	0	0	0	0.039133	0	0	0.18706	0.078261	0	2.333616	2.544679	1.777028
AT1G17020	5.951725	8.481387	7.291563	7.621696	10.27435	11.41166	72.72065	76.98376	63.43577	49.98602	45.20955	53.63751
AT1G17030	0.923868	0.969025	1.477866	0.92594	1.859803	1.435584	0.691141	0.932903	0.876965	1.113118	0.473581	0.468069
AT1G17040	3.487894	3.60902	3.73673	3.144733	3.606892	3.259746	4.467409	4.375322	4.450325	3.347232	2.660332	3.193326
AT1G17050	6.663407	6.833255	7.444239	5.821806	8.96096	7.122209	5.835059	5.818716	5.531837	10.82847	10.59729	8.83835
AT1G17060	7.440197	8.345146	7.582542	11.10188	11.17423	11.79711	6.092452	6.158075	5.67395	8.204491	6.778336	6.350386
AT1G17070	6.441461	6.178617	6.192661	6.545033	7.326059	6.677858	9.771252	8.824907	9.045017	7.062231	8.818016	7.107491
AT1G17080	28.41394	34.58257	33.41142	34.8665	33.54974	35.17105	28.18954	28.04778	35.60978	29.15218	24.8172	28.1295
AT1G17090	4.287999	4.060994	2.639291	2.470163	4.50136	3.462565	1.576137	2.097141	2.534279	6.437316	8.066116	6.993672
AT1G17100	49.92389	54.73333	47.97608	55.12833	67.1657	45.89539	115.6747	125.7552	146.4536	166.4512	168.4035	169.6841
AT1G17110	16.43558	15.89559	12.98448	15.55428	17.27202	15.54513	31.19746	26.90429	25.25185	21.91174	19.2091	21.06072
AT1G17120	12.36098	11.54634	12.99434	11.86086	9.782545	11.04095	5.873139	5.633281	6.513273	4.158242	3.213656	5.288805
AT1G17130	26.69299	27.77995	32.1806	30.85309	30.53156	30.87389	42.8276	43.69073	43.11231	42.49763	39.23907	38.86468
AT1G17140	24.04428	22.51182	22.63206	26.57261	7.518565	22.74256	19.87128	19.39374	16.66154	17.65522	16.48744	14.94469
AT1G17145	20.71759	19.98641	21.16987	16.53855	14.20443	18.70908	23.56255	23.05085	19.67603	21.17033	23.08325	26.43453
AT1G17147	6.677443	5.121681	5.260857	19.07648	5.83342	5.203694	2.937036	6.166379	7.3724	8.658409	5.755085	5.388565
AT1G17150	0	0.011397	0	0	0	0.075124	0	0.043856	0	0.058853	0.06886	0
AT1G17160	26.10728	22.91557	24.82193	23.8029	22.69056	24.22368	18.73036	21.71691	21.51523	18.63849	20.09721	19.41433
AT1G17170	19.72428	23.24406	23.54128	16.35712	16.93153	14.97226	131.6385	163.1078	160.7868	121.1444	110.4875	94.60638
AT1G17180	26.69728	27.77914	32.69852	40.78366	46.42565	36.35106	78.64921	94.1515	96.4627	175.5824	169.8858	130.3802
AT1G17190	19.70441	24.85623	27.21904	58.87059	60.79307	57.57932	19.88957	16.15729	15.10327	45.75748	41.3704	47.75834
AT1G17200	39.99834	38.34705	41.6323	37.52011	39.21847	40.11809	43.844	43.4869	33.10699	49.92435	48.622	46.21828
AT1G17210	27.51026	30.36272	29.64784	28.00342	29.52449	28.39124	35.58902	36.29055	31.48417	34.34736	34.73016	34.6186
AT1G17220	74.48902	74.26848	78.12794	49.44693	53.47867	44.02926	44.00579	40.85986	41.99069	39.76955	37.24472	38.85534
AT1G17230	4.45119	4.932504	5.276382	5.73897	5.051526	6.540862	4.954443	4.322456	3.106494	5.285667	3.857503	4.33244
AT1G17232	0.113536	0.016497	0.068321	0.091026	0.082866	0	0	0	0	0	0.065488	0.055252
AT1G17235	0.365418	0.402091	0.600441	0.435492	0.582158	0.109065	0.211363	0.147284	0.147391	0	0.186728	0.628709
AT1G17240	0.659521	0.670997	0.593216	0.679359	0.547862	0.60417	0.725429	1.144667	0.643247	0.608398	0.470729	0.435003
AT1G17250	0	0	0	0.150903	0	0.162448	0	0	0	0	0	0
AT1G17255	3.240597	3.281069	3.251352	2.793136	2.618996	2.193396	3.649813	3.249964	3.246613	1.815812	1.723731	1.755953
AT1G17260	0.841912	0.663692	0.683645	0.175612	0.361125	0.579881	0.495024	0.550126	0.491416	0.426082	0.575369	0.196705
AT1G17270	3.466719	4.352964	3.384978	2.954198	3.310292	3.684197	2.709508	3.354548	2.240668	1.571075	1.821998	2.548928
AT1G17275	0	0	0	0	0	0	0	0	0.053008	0	0	0
AT1G17277	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17280	32.38978	34.64745	37.82282	30.07241	33.76476	34.51218	37.05909	39.03994	38.39346	34.74983	33.4528	31.03148
AT1G17285	2.331356	1.692568	2.022043	4.851573	3.621497	2.118099	1.093578	1.39648	0.866271	4.322635	5.550925	5.47014
AT1G17290	73.16064	80.09865	80.69692	106.9733	103.3253	84.43134	168.549	190.4918	198.7248	138.6963	136.3618	143.7969
AT1G17300	1.321667	2.635966	0.958718	2.157367	1.768957	1.546685	0	0	0	0.468212	1.051049	0.215878
AT1G17310	0.485184	0.187807	0.743114	1.369677	1.873934	1.230069	0.853209	1.116924	1.368671	1.195679	0.751023	0.503257
AT1G17330	15.20471	16.3604	17.01669	14.74797	12.26568	12.29793	17.58917	20.86434	20.31708	13.35117	12.80793	10.86497
AT1G17340	15.37377	17.15434	17.46291	17.37866	12.03825	13.58619	11.00997	10.97696	9.248165	6.950401	8.07159	7.23672
AT1G17345	0.537801	0.860946	1.097252	8.808339	1.683434	3.033451	0.928711	0.335762	0.744877	0.496628	0.810417	0.83299
AT1G17350	6.769045	8.559883	9.700265	11.37846	9.570817	10.20086	8.653409	9.552861	9.88993	12.2471	11.81529	11.46051
AT1G17360	8.432877	9.357506	11.26755	10.67164	10.11157	8.850877	9.768884	12.10562	10.9045	6.839543	6.54986	6.371488
AT1G17370	26.82285	28.63868	28.1817	29.69035	32.47259	27.4016	27.5023	34.73753	39.5761	37.28444	36.75649	36.3614
AT1G17380	0.927307	0.67329	0.476961	26.87075	2.810995	5.008565	1.928349	2.724735	2.929037	2.598275	2.712019	3.949554
AT1G17390	0	0	0	0.207129	0.02269	0	0	0	0	0	0	0
AT1G17400	0.537864	0.40932	0.950786	0.574408	0.754564	0.991142	0.410591	0.394405	0.819907	0.289045	0	0
AT1G17410	4.684486	6.294271	6.20022	4.828269	4.796848	4.234284	3.974024	4.618637	3.515311	3.790949	3.677794	4.117241
AT1G17420	2.489111	2.806355	2.941937	60.78854	5.282299	8.057529	10.57431	11.35574	10.89741	11.06536	9.265587	10.20542
AT1G17430	8.432844	11.45779	11.58317	16.59816	18.25001	15.84771	7.78263	5.74313	8.209862	13.3001	14.84663	15.38818
AT1G17440	20.96415	22.21741	23.87911	23.15962	22.85229	21.3073	34.32005	33.94553	30.85947	22.81764	20.89799	21.97672
AT1G17450	5.670899	5.129681	5.446123	5.37678	5.059898	5.556041	8.380775	8.857303	8.376465	5.862072	6.610317	6.39041
AT1G17455	16.96609	17.98592	15.57077	11.99914	12.64159	10.24276	6.809965	8.5586	8.158472	8.781127	9.057265	9.64093
AT1G17460	2.916224	4.535673	3.677995	3.764719	4.347059	3.694351	5.407947	6.252608	5.084207	3.159958	3.117217	2.938784
AT1G17470	78.80039	79.73505	79.72695	63.73556	63.40764	70.71569	73.33184	64.46728	59.84587	76.15264	75.73472	74.65685
AT1G17480	1.379817	2.375587	1.684556	2.712883	2.371823	1.799755	15.50886	11.64929	12.12642	4.844964	5.367352	4.088082
AT1G17490	13.04039	16.14504	16.69848	22.82995	21.88281	15.48304	54.443	53.31565	54.86173	42.46642	37.25091	42.0067
AT1G17495	0	0	0	0	0	0	0	0.02537	0	0	0	0
AT1G17500	8.950156	11.78322	10.41409	15.12451	14.84323	13.96328	23.09464	23.52813	23.3611	14.20043	13.92463	14.27087
AT1G17510	5.790806	6.624568	7.010304	9.972196	9.265082	9.486806	8.677869	10.82515	11.77556	12.58605	14.46802	14.65075
AT1G17520	13.64415	12.28795	13.14343	11.75638	12.31112	10.97251	10.40811	11.39108	11.92888	9.167811	9.914796	8.703774
AT1G17530	30.19477	32.91496	27.73249	29.17346	29.47641	31.88926	26.76392	33.2849	39.78215	37.38657	40.47133	40.90634
AT1G17540	0	0	0.031251	0.008047	0.226871	0.01512	0.045134	0	0.019206	0.041465	0	0
AT1G17545	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17550	15.17913	16.73095	16.29248	13.2666	13.82657	13.96248	20.77736	21.43157	19.80495	16.39463	17.64373	17.25105
AT1G17560	5.809416	6.732549	5.085257	7.495605	9.586777	8.223614	8.703936	7.662901	11.86778	8.371958	9.994561	6.453161
AT1G17570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G17580	12.85182	13.04415	13.8095	10.87681	10.90529	10.88991	13.02519	12.70564	12.37299	10.29986	10.34482	9.952129
AT1G17590	3.988414	4.970224	4.529962	3.64523	3.883432	5.146206	14.06724	13.82097	11.4302	12.18821	13.21902	12.24602
AT1G17600	0.903982	1.074552	0.955642	0.610509	0.536378	0.491566	0.734671	1.109985	1.460016	0.505892	0.408057	0.57125
AT1G17610	1.080348	1.12116	0.992266	0.389865	0.567289	0.357835	0.173367	0.362421	0.743052	0.024318	0.095266	0
AT1G17615	0	0	0	0	0.121967	0.087981	0.044381	0.149822	0.037316	0	0	0
AT1G17620	40.6753	49.6933	53.8587	106.6771	58.98979	77.82615	42.92842	48.41866	42.84724	31.53534	31.87589	36.55305
